timestamp,iso_time,cpu_percent,ram_percent,gpu_percent
1762619836.05821,2025-11-08T16:37:16.058210,29.3,62.5,0.0
1762619837.307004,2025-11-08T16:37:17.307004,42.8,62.5,0.0
1762619838.635697,2025-11-08T16:37:18.635697,40.8,62.5,0.0
1762619840.32349,2025-11-08T16:37:20.323490,46.4,62.5,0.0
1762619841.6787584,2025-11-08T16:37:21.678758,36.0,62.9,0.0
1762619842.992514,2025-11-08T16:37:22.992514,33.3,62.9,0.0
1762619844.2751718,2025-11-08T16:37:24.275172,28.6,62.9,0.0
1762619845.580669,2025-11-08T16:37:25.580669,24.4,62.9,0.0
1762619846.8408866,2025-11-08T16:37:26.840887,27.6,62.9,0.0
1762619848.1133788,2025-11-08T16:37:28.113379,46.5,62.7,0.0
1762619849.436919,2025-11-08T16:37:29.436919,38.1,62.8,0.0
1762619850.842509,2025-11-08T16:37:30.842509,38.8,62.8,0.0
1762619852.1928244,2025-11-08T16:37:32.192824,32.0,63.0,0.0
1762619853.4494023,2025-11-08T16:37:33.449402,41.7,63.1,0.0
1762619854.8343892,2025-11-08T16:37:34.834389,46.7,63.2,0.0
1762619856.4834685,2025-11-08T16:37:36.483469,78.8,63.9,0.0
1762619857.8582387,2025-11-08T16:37:37.858239,50.6,64.0,0.0
1762619859.1101692,2025-11-08T16:37:39.110169,42.3,63.7,0.0
1762619860.400501,2025-11-08T16:37:40.400501,66.8,64.9,0.0
1762619862.533216,2025-11-08T16:37:42.533216,94.0,64.6,0.0
1762619864.4143918,2025-11-08T16:37:44.414392,100.0,64.6,0.0
1762619866.1302319,2025-11-08T16:37:46.130232,100.0,66.6,0.0
1762619868.5853474,2025-11-08T16:37:48.585347,100.0,67.2,0.0
1762619871.2910147,2025-11-08T16:37:51.291015,100.0,66.8,0.0
1762619873.6551127,2025-11-08T16:37:53.655113,99.0,65.9,0.0
1762619875.5765417,2025-11-08T16:37:55.576542,100.0,66.2,0.0
1762619878.136016,2025-11-08T16:37:58.136016,100.0,66.1,0.0
1762619880.6564403,2025-11-08T16:38:00.656440,100.0,65.9,0.0
1762619882.353542,2025-11-08T16:38:02.353542,100.0,65.9,0.0
1762619884.4395733,2025-11-08T16:38:04.439573,100.0,65.9,0.0
1762619886.2863386,2025-11-08T16:38:06.286339,46.5,65.9,0.0
1762619887.5729015,2025-11-08T16:38:07.572901,32.4,65.9,0.0
1762619888.8939004,2025-11-08T16:38:08.893900,21.5,65.9,0.0
1762619890.405986,2025-11-08T16:38:10.405986,12.8,65.8,0.0
1762619891.7124739,2025-11-08T16:38:11.712474,22.0,65.9,0.0
1762619893.0164073,2025-11-08T16:38:13.016407,26.0,65.9,0.0
1762619894.3229156,2025-11-08T16:38:14.322916,26.8,65.9,0.0
1762619896.1703963,2025-11-08T16:38:16.170396,34.5,65.8,0.0
1762619898.0453913,2025-11-08T16:38:18.045391,32.3,65.8,0.0
1762619899.311534,2025-11-08T16:38:19.311534,26.1,65.7,0.0
1762619900.5887754,2025-11-08T16:38:20.588775,22.1,64.4,0.0
1762619901.926393,2025-11-08T16:38:21.926393,21.3,64.4,0.0
1762619903.5081525,2025-11-08T16:38:23.508152,16.1,64.3,0.0
1762619904.7602725,2025-11-08T16:38:24.760273,16.4,64.4,0.0
1762619906.0261168,2025-11-08T16:38:26.026117,17.9,64.4,0.0
1762619907.3007715,2025-11-08T16:38:27.300771,16.7,64.4,0.0
1762619908.7655494,2025-11-08T16:38:28.765549,10.5,64.4,0.0
1762619910.0676432,2025-11-08T16:38:30.067643,23.0,64.3,0.0
1762619911.334526,2025-11-08T16:38:31.334526,17.5,64.3,0.0
1762619912.6250362,2025-11-08T16:38:32.625036,13.7,64.3,0.0
1762619914.0705101,2025-11-08T16:38:34.070510,16.0,64.3,0.0
1762619915.3721037,2025-11-08T16:38:35.372104,21.0,64.3,0.0
1762619916.6448612,2025-11-08T16:38:36.644861,21.8,64.3,0.0
1762619917.9295917,2025-11-08T16:38:37.929592,16.4,64.3,0.0
1762619919.4241996,2025-11-08T16:38:39.424200,9.4,64.3,0.0
1762619920.7105427,2025-11-08T16:38:40.710543,17.9,64.3,0.0
1762619921.9837809,2025-11-08T16:38:41.983781,24.4,64.3,0.0
1762619923.2639587,2025-11-08T16:38:43.263959,15.2,64.3,0.0
1762619924.794282,2025-11-08T16:38:44.794282,10.2,64.3,0.0
1762619926.0865645,2025-11-08T16:38:46.086565,18.1,64.3,0.0
1762619927.365126,2025-11-08T16:38:47.365126,36.1,64.2,0.0
1762619928.7052526,2025-11-08T16:38:48.705253,30.1,64.2,0.0
1762619930.473541,2025-11-08T16:38:50.473541,44.5,64.3,0.0
1762619932.1557183,2025-11-08T16:38:52.155718,18.9,64.4,0.0
1762619933.5217812,2025-11-08T16:38:53.521781,61.4,64.6,0.0
1762619934.7975671,2025-11-08T16:38:54.797567,21.8,64.7,0.0
1762619936.0989645,2025-11-08T16:38:56.098964,18.5,64.6,0.0
1762619937.6218884,2025-11-08T16:38:57.621888,24.5,64.6,0.0
1762619938.9726079,2025-11-08T16:38:58.972608,57.9,64.5,0.0
1762619940.5080907,2025-11-08T16:39:00.508091,51.0,64.7,0.0
1762619941.8348773,2025-11-08T16:39:01.834877,21.5,64.7,0.0
1762619943.1150098,2025-11-08T16:39:03.115010,17.9,64.7,0.0
1762619944.7666974,2025-11-08T16:39:04.766697,18.9,64.7,0.0
1762619946.0738356,2025-11-08T16:39:06.073836,23.8,64.5,0.0
1762619947.3514333,2025-11-08T16:39:07.351433,23.9,64.5,0.0
1762619948.6871314,2025-11-08T16:39:08.687131,24.0,64.3,0.0
1762619950.1680586,2025-11-08T16:39:10.168059,13.8,64.3,0.0
1762619951.4749343,2025-11-08T16:39:11.474934,23.5,64.3,0.0
1762619952.76382,2025-11-08T16:39:12.763820,30.7,64.3,0.0
1762619954.1135726,2025-11-08T16:39:14.113573,24.6,64.3,0.0
1762619955.6548626,2025-11-08T16:39:15.654863,19.8,64.3,0.0
1762619956.976082,2025-11-08T16:39:16.976082,45.6,64.4,0.0
1762619958.386145,2025-11-08T16:39:18.386145,45.9,64.7,0.0
1762619959.855525,2025-11-08T16:39:19.855525,33.0,64.7,0.0
1762619961.3519423,2025-11-08T16:39:21.351942,9.1,64.7,0.0
1762619962.6461499,2025-11-08T16:39:22.646150,20.8,64.7,0.0
1762619963.9119022,2025-11-08T16:39:23.911902,25.5,64.7,0.0
1762619965.2617087,2025-11-08T16:39:25.261709,12.5,64.7,0.0
1762619966.6692815,2025-11-08T16:39:26.669281,13.1,64.7,0.0
1762619967.9384027,2025-11-08T16:39:27.938403,17.8,64.7,0.0
1762619969.2062624,2025-11-08T16:39:29.206262,17.1,64.7,0.0
1762619970.4873216,2025-11-08T16:39:30.487322,18.6,64.7,0.0
1762619971.926815,2025-11-08T16:39:31.926815,11.7,64.7,0.0
1762619973.534401,2025-11-08T16:39:33.534401,10.7,64.7,0.0
1762619974.8185747,2025-11-08T16:39:34.818575,17.1,64.7,0.0
1762619976.0692852,2025-11-08T16:39:36.069285,19.0,64.7,0.0
1762619977.4161828,2025-11-08T16:39:37.416183,25.6,64.6,0.0
1762619979.112531,2025-11-08T16:39:39.112531,23.7,64.7,0.0
1762619980.4481323,2025-11-08T16:39:40.448132,29.4,64.7,0.0
1762619981.6887848,2025-11-08T16:39:41.688785,19.1,64.7,0.0
1762619982.981379,2025-11-08T16:39:42.981379,16.7,64.7,0.0
1762619984.4202461,2025-11-08T16:39:44.420246,11.4,64.7,0.0
1762619985.9998558,2025-11-08T16:39:45.999856,11.9,64.7,0.0
1762619987.2554102,2025-11-08T16:39:47.255410,18.6,64.7,0.0
1762619988.509175,2025-11-08T16:39:48.509175,15.8,64.7,0.0
1762619989.7823186,2025-11-08T16:39:49.782319,18.8,64.6,0.0
1762619991.1253862,2025-11-08T16:39:51.125386,9.0,64.6,0.0
1762619992.5676863,2025-11-08T16:39:52.567686,14.6,64.6,0.0
1762619993.8267188,2025-11-08T16:39:53.826719,24.9,64.6,0.0
1762619995.1118855,2025-11-08T16:39:55.111886,24.6,64.6,0.0
1762619996.3946855,2025-11-08T16:39:56.394686,15.5,64.6,0.0
1762619997.839285,2025-11-08T16:39:57.839285,9.8,64.6,0.0
1762619999.097888,2025-11-08T16:39:59.097888,15.8,64.6,0.0
1762620000.365235,2025-11-08T16:40:00.365235,24.8,64.6,0.0
1762620001.6713638,2025-11-08T16:40:01.671364,19.9,64.6,0.0
1762620002.9822474,2025-11-08T16:40:02.982247,11.9,64.6,0.0
1762620004.4094102,2025-11-08T16:40:04.409410,12.8,64.6,0.0
1762620005.6696017,2025-11-08T16:40:05.669602,20.6,64.5,0.0
1762620006.9546742,2025-11-08T16:40:06.954674,28.8,64.5,0.0
1762620008.477655,2025-11-08T16:40:08.477655,62.0,65.0,0.0
1762620009.8903797,2025-11-08T16:40:09.890380,84.6,65.3,0.0
1762620011.447832,2025-11-08T16:40:11.447832,71.3,65.2,0.0
1762620012.7772746,2025-11-08T16:40:12.777275,40.5,65.5,0.0
1762620014.1251278,2025-11-08T16:40:14.125128,27.0,65.5,0.0
1762620015.5679529,2025-11-08T16:40:15.567953,87.5,65.4,0.0
1762620016.8841815,2025-11-08T16:40:16.884181,29.6,65.5,0.0
1762620018.4212759,2025-11-08T16:40:18.421276,15.4,65.4,0.0
1762620019.7684433,2025-11-08T16:40:19.768443,37.3,65.3,0.0
1762620021.0866013,2025-11-08T16:40:21.086601,23.9,65.4,0.0
1762620022.362829,2025-11-08T16:40:22.362829,21.1,65.3,0.0
1762620023.998177,2025-11-08T16:40:23.998177,21.8,65.3,0.0
1762620025.2735987,2025-11-08T16:40:25.273599,25.8,64.9,0.0
1762620026.5806642,2025-11-08T16:40:26.580664,21.7,64.8,0.0
1762620027.8910928,2025-11-08T16:40:27.891093,28.1,64.8,0.0
1762620029.4242852,2025-11-08T16:40:29.424285,17.0,64.8,0.0
1762620030.745795,2025-11-08T16:40:30.745795,27.1,64.8,0.0
1762620032.0352492,2025-11-08T16:40:32.035249,25.2,64.8,0.0
1762620033.2844982,2025-11-08T16:40:33.284498,14.7,64.8,0.0
1762620034.8499057,2025-11-08T16:40:34.849906,21.1,64.8,0.0
1762620036.1523776,2025-11-08T16:40:36.152378,25.1,64.8,0.0
1762620037.467547,2025-11-08T16:40:37.467547,27.6,64.7,0.0
1762620038.7792413,2025-11-08T16:40:38.779241,26.9,64.7,0.0
1762620040.4181092,2025-11-08T16:40:40.418109,23.3,64.5,0.0
1762620041.7085412,2025-11-08T16:40:41.708541,20.5,64.5,0.0
1762620042.9920325,2025-11-08T16:40:42.992033,19.3,64.5,0.0
1762620044.2773764,2025-11-08T16:40:44.277376,19.4,64.5,0.0
1762620045.733474,2025-11-08T16:40:45.733474,19.4,64.4,0.0
1762620047.157231,2025-11-08T16:40:47.157231,29.2,64.5,0.0
1762620048.4422977,2025-11-08T16:40:48.442298,24.1,64.5,0.0
1762620049.73237,2025-11-08T16:40:49.732370,20.3,64.5,0.0
1762620051.2502437,2025-11-08T16:40:51.250244,21.9,64.5,0.0
1762620052.5538523,2025-11-08T16:40:52.553852,26.8,64.5,0.0
1762620053.8089304,2025-11-08T16:40:53.808930,22.6,64.5,0.0
1762620055.0783114,2025-11-08T16:40:55.078311,22.9,64.5,0.0
1762620056.5957093,2025-11-08T16:40:56.595709,13.3,64.5,0.0
1762620057.9102132,2025-11-08T16:40:57.910213,29.9,64.5,0.0
1762620059.1703813,2025-11-08T16:40:59.170381,23.2,64.3,0.0
1762620060.4904535,2025-11-08T16:41:00.490453,24.1,64.3,0.0
1762620061.9724119,2025-11-08T16:41:01.972412,12.5,64.3,0.0
1762620063.252064,2025-11-08T16:41:03.252064,21.3,64.3,0.0
1762620064.5469587,2025-11-08T16:41:04.546959,24.3,64.3,0.0
1762620065.8879585,2025-11-08T16:41:05.887959,18.5,64.3,0.0
1762620067.2306209,2025-11-08T16:41:07.230621,9.9,64.3,0.0
1762620068.5262492,2025-11-08T16:41:08.526249,21.3,64.3,0.0
1762620069.780733,2025-11-08T16:41:09.780733,28.9,64.3,0.0
1762620071.124678,2025-11-08T16:41:11.124678,27.3,64.3,0.0
1762620072.609361,2025-11-08T16:41:12.609361,17.8,64.2,0.0
1762620073.9390764,2025-11-08T16:41:13.939076,24.1,64.3,0.0
1762620075.1951897,2025-11-08T16:41:15.195190,21.8,64.3,0.0
1762620076.4693718,2025-11-08T16:41:16.469372,18.5,64.3,0.0
1762620077.9629455,2025-11-08T16:41:17.962945,14.0,64.3,0.0
1762620079.2638247,2025-11-08T16:41:19.263825,19.9,64.3,0.0
1762620080.5221076,2025-11-08T16:41:20.522108,24.3,64.3,0.0
1762620081.8180408,2025-11-08T16:41:21.818041,25.4,64.3,0.0
1762620083.2684603,2025-11-08T16:41:23.268460,14.6,64.3,0.0
1762620084.5504227,2025-11-08T16:41:24.550423,22.5,64.3,0.0
1762620085.8301744,2025-11-08T16:41:25.830174,19.8,64.3,0.0
1762620087.1623101,2025-11-08T16:41:27.162310,29.1,64.3,0.0
1762620088.5972774,2025-11-08T16:41:28.597277,16.0,64.2,0.0
1762620089.9036508,2025-11-08T16:41:29.903651,21.1,64.3,0.0
1762620091.1980345,2025-11-08T16:41:31.198035,38.7,64.3,0.0
1762620092.563838,2025-11-08T16:41:32.563838,21.8,64.2,0.0
1762620093.8455124,2025-11-08T16:41:33.845512,34.1,64.3,0.0
1762620095.2053232,2025-11-08T16:41:35.205323,31.7,64.3,0.0
1762620096.48967,2025-11-08T16:41:36.489670,26.0,64.3,0.0
1762620098.1959887,2025-11-08T16:41:38.195989,26.0,64.3,0.0
1762620099.4713728,2025-11-08T16:41:39.471373,22.6,64.3,0.0
1762620100.812874,2025-11-08T16:41:40.812874,43.7,64.3,0.0
1762620102.3882914,2025-11-08T16:41:42.388291,21.9,64.3,0.0
1762620103.6723998,2025-11-08T16:41:43.672400,26.4,64.3,0.0
1762620104.9581845,2025-11-08T16:41:44.958184,21.4,64.3,0.0
1762620106.2279942,2025-11-08T16:41:46.227994,16.3,64.3,0.0
1762620107.7212963,2025-11-08T16:41:47.721296,15.1,64.3,0.0
1762620109.0561228,2025-11-08T16:41:49.056123,28.0,64.3,0.0
1762620110.3187325,2025-11-08T16:41:50.318733,25.8,64.3,0.0
1762620111.578876,2025-11-08T16:41:51.578876,23.9,64.1,0.0
1762620113.2370758,2025-11-08T16:41:53.237076,33.0,64.2,0.0
1762620114.555351,2025-11-08T16:41:54.555351,33.7,64.1,0.0
1762620115.867705,2025-11-08T16:41:55.867705,29.1,64.3,0.0
1762620117.1901486,2025-11-08T16:41:57.190149,20.2,64.3,0.0
1762620118.7691782,2025-11-08T16:41:58.769178,35.3,64.2,0.0
1762620120.1076627,2025-11-08T16:42:00.107663,26.1,64.3,0.0
1762620121.4108753,2025-11-08T16:42:01.410875,24.9,64.3,0.0
1762620122.8056371,2025-11-08T16:42:02.805637,22.6,64.3,0.0
1762620124.4333477,2025-11-08T16:42:04.433348,22.1,64.3,0.0
1762620125.6815395,2025-11-08T16:42:05.681540,22.1,64.3,0.0
1762620126.9784904,2025-11-08T16:42:06.978490,22.7,64.3,0.0
1762620128.2602017,2025-11-08T16:42:08.260202,18.4,64.3,0.0
1762620129.7304811,2025-11-08T16:42:09.730481,12.1,64.2,0.0
1762620131.0194936,2025-11-08T16:42:11.019494,19.3,64.3,0.0
1762620132.2740145,2025-11-08T16:42:12.274014,19.3,64.3,0.0
1762620133.5528944,2025-11-08T16:42:13.552894,25.2,64.3,0.0
1762620135.021875,2025-11-08T16:42:15.021875,13.8,64.3,0.0
1762620136.3415406,2025-11-08T16:42:16.341541,41.8,64.2,0.0
1762620137.630818,2025-11-08T16:42:17.630818,22.4,64.3,0.0
1762620139.0462723,2025-11-08T16:42:19.046272,13.3,64.3,0.0
1762620140.3581486,2025-11-08T16:42:20.358149,25.8,64.3,0.0
1762620141.6647646,2025-11-08T16:42:21.664765,26.8,64.3,0.0
1762620142.977099,2025-11-08T16:42:22.977099,18.1,64.3,0.0
1762620144.4291368,2025-11-08T16:42:24.429137,16.8,64.3,0.0
1762620145.7711678,2025-11-08T16:42:25.771168,31.8,64.2,0.0
1762620147.090018,2025-11-08T16:42:27.090018,36.0,64.3,0.0
1762620148.5117657,2025-11-08T16:42:28.511766,20.2,64.3,0.0
1762620149.8054085,2025-11-08T16:42:29.805408,26.9,64.3,0.0
1762620151.0964015,2025-11-08T16:42:31.096401,27.2,64.3,0.0
1762620152.4035866,2025-11-08T16:42:32.403587,34.4,64.3,0.0
1762620154.1085942,2025-11-08T16:42:34.108594,44.7,64.5,0.0
1762620155.4154649,2025-11-08T16:42:35.415465,56.2,64.6,0.0
1762620156.8792763,2025-11-08T16:42:36.879276,55.7,64.9,0.0
1762620158.4185658,2025-11-08T16:42:38.418566,19.9,64.8,0.0
1762620159.7188144,2025-11-08T16:42:39.718814,19.6,64.8,0.0
1762620160.9870064,2025-11-08T16:42:40.987006,20.1,64.8,0.0
1762620162.275554,2025-11-08T16:42:42.275554,18.9,64.8,0.0
1762620163.9059258,2025-11-08T16:42:43.905926,22.6,64.8,0.0
1762620165.2048256,2025-11-08T16:42:45.204826,28.9,64.8,0.0
1762620166.5093486,2025-11-08T16:42:46.509349,25.2,64.8,0.0
1762620167.8233774,2025-11-08T16:42:47.823377,20.2,64.9,0.0
1762620169.5580518,2025-11-08T16:42:49.558052,29.1,64.8,0.0
1762620170.8585145,2025-11-08T16:42:50.858515,24.2,64.8,0.0
1762620172.1618204,2025-11-08T16:42:52.161820,28.8,64.8,0.0
1762620173.4448395,2025-11-08T16:42:53.444839,12.9,64.8,0.0
1762620174.8183606,2025-11-08T16:42:54.818361,32.3,64.8,0.0
1762620176.1568272,2025-11-08T16:42:56.156827,26.4,64.8,0.0
1762620177.4766872,2025-11-08T16:42:57.476687,25.1,64.8,0.0
1762620179.099541,2025-11-08T16:42:59.099541,20.6,64.6,0.0
1762620180.398824,2025-11-08T16:43:00.398824,33.3,64.5,0.0
1762620181.7393897,2025-11-08T16:43:01.739390,29.4,64.7,0.0
1762620183.0899446,2025-11-08T16:43:03.089945,13.9,64.7,0.0
1762620184.4180782,2025-11-08T16:43:04.418078,24.6,64.7,0.0
1762620185.7675505,2025-11-08T16:43:05.767550,36.6,64.6,0.0
1762620187.1124902,2025-11-08T16:43:07.112490,34.2,64.6,0.0
1762620188.6779003,2025-11-08T16:43:08.677900,25.1,64.5,0.0
1762620190.0130224,2025-11-08T16:43:10.013022,29.4,64.5,0.0
1762620191.2785625,2025-11-08T16:43:11.278563,23.3,64.5,0.0
1762620192.6138556,2025-11-08T16:43:12.613856,24.6,64.5,0.0
1762620194.1460052,2025-11-08T16:43:14.146005,18.8,64.5,0.0
1762620195.4332426,2025-11-08T16:43:15.433243,23.3,64.5,0.0
1762620196.7252643,2025-11-08T16:43:16.725264,19.9,64.5,0.0
1762620197.988939,2025-11-08T16:43:17.988939,16.3,64.5,0.0
1762620199.5542958,2025-11-08T16:43:19.554296,11.5,64.5,0.0
1762620200.8667605,2025-11-08T16:43:20.866760,18.8,64.5,0.0
1762620202.1712253,2025-11-08T16:43:22.171225,29.2,64.5,0.0
1762620203.4975157,2025-11-08T16:43:23.497516,23.7,64.5,0.0
1762620205.0073912,2025-11-08T16:43:25.007391,11.6,64.5,0.0
1762620206.3203018,2025-11-08T16:43:26.320302,34.3,64.4,0.0
1762620207.7057333,2025-11-08T16:43:27.705733,28.8,64.4,0.0
1762620209.0161247,2025-11-08T16:43:29.016125,14.8,64.4,0.0
1762620210.3442311,2025-11-08T16:43:30.344231,27.5,64.4,0.0
1762620211.6343756,2025-11-08T16:43:31.634376,28.1,64.4,0.0
1762620212.9346871,2025-11-08T16:43:32.934687,15.5,64.4,0.0
1762620214.4711132,2025-11-08T16:43:34.471113,14.2,64.4,0.0
1762620215.7594717,2025-11-08T16:43:35.759472,17.3,64.4,0.0
1762620217.0357306,2025-11-08T16:43:37.035731,22.7,64.4,0.0
1762620218.3341334,2025-11-08T16:43:38.334133,14.8,64.4,0.0
1762620219.796257,2025-11-08T16:43:39.796257,9.4,64.4,0.0
1762620221.1169655,2025-11-08T16:43:41.116966,20.4,64.4,0.0
1762620222.4169626,2025-11-08T16:43:42.416963,29.9,64.3,0.0
1762620223.7715871,2025-11-08T16:43:43.771587,41.9,64.7,0.0
1762620225.461048,2025-11-08T16:43:45.461048,38.8,64.7,0.0
1762620226.7385902,2025-11-08T16:43:46.738590,23.7,64.7,0.0
1762620228.0156941,2025-11-08T16:43:48.015694,50.0,64.6,0.0
1762620229.348763,2025-11-08T16:43:49.348763,20.3,64.6,0.0
1762620230.690027,2025-11-08T16:43:50.690027,28.6,64.5,0.0
1762620231.955067,2025-11-08T16:43:51.955067,20.6,64.5,0.0
1762620233.270368,2025-11-08T16:43:53.270368,22.4,64.5,0.0
1762620234.9369564,2025-11-08T16:43:54.936956,25.9,64.4,0.0
1762620236.2333894,2025-11-08T16:43:56.233389,27.0,64.4,0.0
1762620237.5352125,2025-11-08T16:43:57.535213,24.9,64.4,0.0
1762620238.9449291,2025-11-08T16:43:58.944929,22.9,64.0,0.0
1762620240.5559678,2025-11-08T16:44:00.555968,23.4,64.1,0.0
1762620241.8652234,2025-11-08T16:44:01.865223,33.3,64.1,0.0
1762620243.1399372,2025-11-08T16:44:03.139937,19.4,64.1,0.0
1762620244.4296453,2025-11-08T16:44:04.429645,21.8,64.1,0.0
1762620246.0441382,2025-11-08T16:44:06.044138,22.2,64.1,0.0
1762620247.3354156,2025-11-08T16:44:07.335416,24.4,64.1,0.0
1762620248.822383,2025-11-08T16:44:08.822383,35.1,64.1,0.0
1762620250.1492808,2025-11-08T16:44:10.149281,24.3,64.0,0.0
1762620251.586208,2025-11-08T16:44:11.586208,22.2,64.0,0.0
1762620252.8581362,2025-11-08T16:44:12.858136,25.0,63.9,0.0
1762620254.191403,2025-11-08T16:44:14.191403,31.7,63.9,0.0
1762620255.4548597,2025-11-08T16:44:15.454860,19.0,64.0,0.0
1762620256.9590833,2025-11-08T16:44:16.959083,12.7,64.0,0.0
1762620258.2798603,2025-11-08T16:44:18.279860,30.4,64.0,0.0
1762620259.5701673,2025-11-08T16:44:19.570167,31.0,63.9,0.0
1762620261.064783,2025-11-08T16:44:21.064783,22.3,63.9,0.0
1762620262.6448596,2025-11-08T16:44:22.644860,22.4,63.9,0.0
1762620263.9114683,2025-11-08T16:44:23.911468,29.8,63.9,0.0
1762620265.2189968,2025-11-08T16:44:25.218997,21.0,63.9,0.0
1762620266.476264,2025-11-08T16:44:26.476264,8.0,64.0,0.0
1762620267.8097692,2025-11-08T16:44:27.809769,30.4,64.0,0.0
1762620269.0998201,2025-11-08T16:44:29.099820,26.3,64.0,0.0
1762620270.3672237,2025-11-08T16:44:30.367224,16.5,64.0,0.0
1762620271.9782693,2025-11-08T16:44:31.978269,18.4,63.9,0.0
1762620273.252146,2025-11-08T16:44:33.252146,18.9,63.9,0.0
1762620274.511404,2025-11-08T16:44:34.511404,20.7,63.9,0.0
1762620275.7991774,2025-11-08T16:44:35.799177,18.6,63.9,0.0
1762620277.1924567,2025-11-08T16:44:37.192457,10.5,63.9,0.0
1762620278.5154214,2025-11-08T16:44:38.515421,23.3,63.9,0.0
1762620279.7862427,2025-11-08T16:44:39.786243,21.3,63.9,0.0
1762620281.0348964,2025-11-08T16:44:41.034896,15.3,63.9,0.0
1762620282.4632688,2025-11-08T16:44:42.463269,9.6,63.9,0.0
1762620283.7539797,2025-11-08T16:44:43.753980,23.5,63.9,0.0
1762620285.0332658,2025-11-08T16:44:45.033266,20.7,63.9,0.0
1762620286.3683734,2025-11-08T16:44:46.368373,23.0,63.9,0.0
1762620287.8257236,2025-11-08T16:44:47.825724,18.7,63.9,0.0
1762620289.13468,2025-11-08T16:44:49.134680,34.3,63.9,0.0
1762620290.5336854,2025-11-08T16:44:50.533685,29.6,63.9,0.0
1762620291.8385296,2025-11-08T16:44:51.838530,18.9,63.9,0.0
1762620293.4472365,2025-11-08T16:44:53.447237,17.2,63.9,0.0
1762620294.7327209,2025-11-08T16:44:54.732721,20.5,63.9,0.0
1762620295.9922967,2025-11-08T16:44:55.992297,18.8,63.9,0.0
1762620297.2646644,2025-11-08T16:44:57.264664,16.3,63.9,0.0
1762620298.600746,2025-11-08T16:44:58.600746,7.6,63.9,0.0
1762620299.9078372,2025-11-08T16:44:59.907837,20.0,63.9,0.0
1762620301.1817448,2025-11-08T16:45:01.181745,19.3,63.9,0.0
1762620302.4485998,2025-11-08T16:45:02.448600,19.4,63.9,0.0
1762620303.811542,2025-11-08T16:45:03.811542,8.0,63.9,0.0
1762620305.1063643,2025-11-08T16:45:05.106364,21.0,63.9,0.0
1762620306.3368716,2025-11-08T16:45:06.336872,19.7,63.9,0.0
1762620307.6075356,2025-11-08T16:45:07.607536,17.2,63.9,0.0
1762620309.010792,2025-11-08T16:45:09.010792,8.1,63.9,0.0
1762620310.3113348,2025-11-08T16:45:10.311335,19.3,63.9,0.0
1762620311.5605257,2025-11-08T16:45:11.560526,19.7,63.9,0.0
1762620312.815478,2025-11-08T16:45:12.815478,15.7,63.9,0.0
1762620314.2391162,2025-11-08T16:45:14.239116,10.7,63.9,0.0
1762620315.527575,2025-11-08T16:45:15.527575,19.2,63.9,0.0
1762620316.776192,2025-11-08T16:45:16.776192,21.7,63.9,0.0
1762620318.031435,2025-11-08T16:45:18.031435,17.7,63.9,0.0
1762620319.409699,2025-11-08T16:45:19.409699,15.9,63.9,0.0
1762620320.7177896,2025-11-08T16:45:20.717790,23.1,63.9,0.0
1762620321.9825187,2025-11-08T16:45:21.982519,19.1,63.9,0.0
1762620323.2605357,2025-11-08T16:45:23.260536,20.4,63.9,0.0
1762620324.7115076,2025-11-08T16:45:24.711508,14.2,63.9,0.0
1762620325.994813,2025-11-08T16:45:25.994813,21.5,63.9,0.0
1762620327.2731445,2025-11-08T16:45:27.273144,25.3,63.9,0.0
1762620328.5535154,2025-11-08T16:45:28.553515,21.3,63.9,0.0
1762620329.9109046,2025-11-08T16:45:29.910905,19.0,63.9,0.0
1762620331.2043226,2025-11-08T16:45:31.204323,28.2,63.9,0.0
1762620332.474915,2025-11-08T16:45:32.474915,35.0,63.9,0.0
1762620333.7302322,2025-11-08T16:45:33.730232,17.7,63.9,0.0
1762620335.1130512,2025-11-08T16:45:35.113051,41.9,63.8,0.0
1762620336.4884555,2025-11-08T16:45:36.488456,26.5,63.9,0.0
1762620337.890665,2025-11-08T16:45:37.890665,25.2,63.9,0.0
1762620339.4245987,2025-11-08T16:45:39.424599,17.1,63.9,0.0
1762620340.6691842,2025-11-08T16:45:40.669184,22.3,63.9,0.0
1762620341.9409359,2025-11-08T16:45:41.940936,29.5,63.9,0.0
1762620343.1981115,2025-11-08T16:45:43.198112,15.2,63.8,0.0
1762620344.776382,2025-11-08T16:45:44.776382,18.5,63.9,0.0
1762620346.0810955,2025-11-08T16:45:46.081095,26.6,63.9,0.0
1762620347.3216853,2025-11-08T16:45:47.321685,24.5,63.9,0.0
1762620348.6154306,2025-11-08T16:45:48.615431,13.1,63.9,0.0
1762620350.0754485,2025-11-08T16:45:50.075449,8.8,63.9,0.0
1762620351.3451674,2025-11-08T16:45:51.345167,16.5,63.9,0.0
1762620352.5963817,2025-11-08T16:45:52.596382,18.3,63.9,0.0
1762620353.9855897,2025-11-08T16:45:53.985590,31.7,63.9,0.0
1762620355.4839845,2025-11-08T16:45:55.483984,18.7,63.9,0.0
1762620357.2074554,2025-11-08T16:45:57.207455,27.0,64.0,0.0
1762620358.5335696,2025-11-08T16:45:58.533570,28.2,64.1,0.0
1762620359.9023936,2025-11-08T16:45:59.902394,38.4,64.0,0.0
